id,status,sector,sector_merged,sector_grouped,activity,loan_amount,funded_amount,lender_count,borrower_count,use,description_length
3203943,funded,Services,Services,Business,Beauty Salon,475,475,14,1,buy more braids and weaves.,5
3205228,funded,Agriculture,Agriculture,Agriculture,Livestock,225,225,6,1,"to buy supplies like feed, veterinary care, and potentially land.",10
3205126,funded,Food,Food,Personal,Fruits & Vegetables,2750,2750,236,1,to restock his produce business.,5
3205118,funded,Health,Health,Personal,Medical Clinic,1100,1100,28,1,to purchase more drugs and medical supplies.,7
3203941,funded,Food,Food,Personal,Food Market,550,550,49,1,"to buy more raw matooke, cassava, and Irish potatoes.",9
3203981,funded,Retail,Retail,Business,Charcoal Sales,175,175,3,1,to buy charcoal to sell.,5
3203938,funded,Agriculture,Agriculture,Agriculture,Poultry,425,425,8,1,to buy more chicken feed.,5
3204542,funded,Food,Food,Personal,Food Market,550,550,13,1,"buy more sugar, soap and rice for selling.",8
3204533,funded,Food,Food,Personal,Restaurant,550,550,18,1,buy a plot of land.,5
3204531,funded,Retail,Retail,Business,General Store,425,425,14,1,buy more merchandise for her shop.,6
3204529,funded,Food,Food,Personal,Restaurant,550,550,38,1,buy raw food for cooking.,5
3204505,funded,Health,Health,Personal,Pharmacy,1375,1375,38,1,buy more human medicine for selling.,6
3204481,funded,Food,Food,Personal,Restaurant,550,550,9,1,"to buy matoke (green plantains), posho, rice, beans, meat, peanut butter, onions, tomatoes, and spices.",15
3204498,funded,Retail,Retail,Business,Charcoal Sales,1100,1100,137,1,buy more sacks of charcoal and raw matooke for selling.,10
3204492,funded,Agriculture,Agriculture,Agriculture,Pigs,275,275,7,1,to buy supplies like feed and veterinary care for her pigs.,11
3204264,funded,Food,Food,Personal,Fruits & Vegetables,1375,1375,122,1,to buy more stock for his business.,7
3204260,funded,Food,Food,Personal,Bakery,4125,4125,271,1,to buy more inventory of supplies for his bakery.,9
3204005,funded,Retail,Retail,Business,Retail,225,225,7,1,to buy more polyethylene bags for sale.,7
3204015,funded,Food,Food,Personal,Fish Selling,550,550,14,1,buy more sliver fish for resale.,6
3204017,funded,Food,Food,Personal,Food Market,350,350,12,1,to buy raw matooke and tomatoes for resale.,8
3204007,funded,Services,Services,Business,Beauty Salon,375,375,8,1,buy more braids and cosmetics for her beauty shop.,9
3204006,funded,Services,Services,Business,Tailoring,425,425,14,1,to purchase clothing patterns to make new dresses and skirts.,10
3203999,funded,Food,Food,Personal,Grocery Store,325,325,10,1,to purchase for more bananas (including matooke).,7
3203990,funded,Food,Food,Personal,Catering,500,500,5,1,to buy more ingredients to fry chicken and chips to sell.,11
3203998,funded,Food,Food,Personal,Food Market,175,175,6,1,buy more raw matooke for selling.,6
3203979,funded,Food,Food,Personal,Beverages,275,275,10,1,"buy more sodas, water, and energy drinks to sell.",9
3203988,funded,Services,Services,Business,Beauty Salon,275,275,10,1,"to buy essential equipment for the salon, including  styling chairs and shampoo.",12
3203987,funded,Food,Food,Personal,Catering,275,275,10,1,to buy more bags of Irish potatoes to fry chicken and chips for sale.,14
3203952,funded,Services,Services,Business,Beauty Salon,225,225,9,1,buy more braids and weaves.,5
3203977,funded,Retail,Retail,Business,Retail,150,150,3,1,"buy sugar, maize floor, cooking oil, soap, rice, and wheat flour to sell.",13
3203937,funded,Food,Food,Personal,Food Market,225,225,9,1,buy more raw matooke to sell.,6
3203945,funded,Retail,Retail,Business,Fuel/Firewood,275,275,11,1,buy more fire wood and charcoal for selling.,8
3203728,funded,Retail,Retail,Business,Retail,4125,4125,417,1,to buy more stock for his clothing business.,8
3199187,funded,Food,Food,Personal,Restaurant,150,150,6,1,to buy matoke (green plantains) and posho (maize flour).,9
3200299,funded,Services,Services,Business,Beauty Salon,350,350,10,1,"to buy essential equipment for the salon, such as styling chairs, shampoo stations, hairdryers, and mirrors.",16
3203756,funded,Retail,Retail,Business,Retail,3300,3300,260,1,to buy more stock for his business.,7
3195830,funded,Food,Food,Personal,Beverages,425,425,5,1,"to buy soft drinks like water, sodas and juices to sell.",11
3195065,funded,Food,Food,Personal,Grocery Store,635,635,19,1,buy more groceries for her business and renovate rentals.,9
3195821,funded,Food,Food,Personal,Bakery,125,125,4,1,"to buy cooking oil, flour, and charcoal for making chapatis.",10
3195086,funded,Food,Food,Personal,Restaurant,350,350,11,1,hire a place for the snack stall.,7
3203684,funded,Food,Food,Personal,Bakery,100,100,4,1,to purchase more baking ingredients.,5
3183058,funded,Food,Food,Personal,Pub,2060,2060,270,1,to stock more beers and liquor and to buy more flour and cooking oil.,14
3203676,funded,Food,Food,Personal,Beverages,100,100,2,1,to purchase more cassava.,4
3203673,funded,Clothing,Clothing,Personal,Clothing Sales,425,425,14,1,"to purchase more fashionable dresses, tops and bottoms.",8
3203668,funded,Agriculture,Agriculture,Agriculture,Poultry,75,75,3,1,to buy more stock for her business.,7
3203659,funded,Food,Food,Personal,Bakery,50,50,1,1,to buy baking supplies.,4
3203661,funded,Health,Health,Personal,Pharmacy,850,850,24,1,to buy more medicines for resale.,6
3203567,funded,Food,Food,Personal,Restaurant,4125,4125,247,1,to buy more stock for her business.,7
3203099,funded,Food,Food,Personal,Grocery Store,550,550,13,1,to purchase more bananas.,4
3203053,funded,Food,Food,Personal,Restaurant,200,200,1,1,"buy more matooke, cassava, yams, Irish potatoes, tomatoes, avocadoes, and crates of soda and beer for the bar business.",19
3203049,funded,Retail,Retail,Business,Shoe Sales,425,425,11,1,"to buy more shoes to sell, especially sport shoes.",9
3203107,funded,Retail,Retail,Business,Fuel/Firewood,550,550,20,1,to purchase more fuel to resell.,6
3203097,funded,Food,Food,Personal,Grocery Store,275,275,8,1,to purchase more bananas.,4
3203093,funded,Food,Food,Personal,Grocery Store,425,425,10,1,"to purchase more bananas, sweet potatoes, and vegetables for her grocery store.",12
3203043,funded,Food,Food,Personal,Food Market,350,350,10,1,"to buy more matooke, cassava, yams, Irish potatoes, tomatoes, avocadoes, and ingredients to make snacks for students.",17
3203042,funded,Food,Food,Personal,Pub,425,425,2,1,"to purchase more crates of beers, wines of different types, and spirits for sale.",14
3202932,funded,Agriculture,Agriculture,Agriculture,Agriculture,275,275,9,1,to purchase more dry cassava.,5
3202592,funded,Food,Food,Personal,Restaurant,275,275,9,1,to buy more food to cook to fo resale.,9
3202595,funded,Food,Food,Personal,Restaurant,225,225,5,1,to purchase more food to cook for sale.,8
3202591,funded,Food,Food,Personal,Fish Selling,550,550,19,1,to buy more fish to sell.,6
3202585,funded,Food,Food,Personal,Catering,150,150,5,1,to purchase more Irish potatoes and cooking oil for her food business.,12
3202587,funded,Food,Food,Personal,Restaurant,975,975,101,1,to buy more food to cook to sell.,8
3202378,funded,Food,Food,Personal,Food Production/Sales,425,425,8,1,to purchase more food produce for the stall.,8
3202369,funded,Retail,Retail,Business,Spare Parts,825,825,19,1,to purchase more spare parts for the business.,8
3200021,funded,Health,Health,Personal,Medical Clinic,4100,4100,95,1,to renovate and upgrade his clinic.,6
3202277,funded,Food,Food,Personal,Food Stall,975,975,114,1,buy more food to sell.,5
3202244,funded,Retail,Retail,Business,General Store,550,550,18,1,buy more general merchandise for sale.,6
3202274,funded,Health,Health,Personal,Pharmacy,1100,1100,33,1,buy more medicines to sale.,5
3202243,funded,Retail,Retail,Business,Retail,225,225,7,1,to buy more essential items to sell.,7
3202206,funded,Retail,Retail,Business,Shoe Sales,4100,4100,411,1,to buy more stock for his business.,7
3201891,funded,Agriculture,Agriculture,Agriculture,Poultry,150,150,4,1,to buy more chicken feed.,5
3201885,funded,Agriculture,Agriculture,Agriculture,Farming,975,975,18,1,to buy pesticides and fertilizers for her tomatoes.,8
3201021,funded,Food,Food,Personal,Food Production/Sales,275,275,7,1,buy cooking oil and wheat flour.,6
3201033,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,350,350,3,1,to buy manure for her coffee plantation.,7
3201016,funded,Services,Services,Business,Services,600,600,6,1,to buy a computer.,4
3201134,funded,Agriculture,Agriculture,Agriculture,Farming,275,275,10,1,to purchase manure for her banana plantation.,7
3201132,funded,Retail,Retail,Business,General Store,1925,1925,36,5,"to buy more posho, sugar and crates of soda.",9
3201130,funded,Agriculture,Agriculture,Agriculture,Animal Sales,975,975,17,1,to buy goats to rear and resell.,7
3201129,funded,Services,Services,Business,Beauty Salon,975,975,29,5,"to buy braids, hair oil, hair dryers, and a 20-liter jerrycan of shampoo.",13
3201127,funded,Agriculture,Agriculture,Agriculture,Dairy,1375,1375,27,5,to buy more dairy cows in order to increase their milk output.,12
3201125,funded,Food,Food,Personal,Food Market,550,550,23,1,to purchase coffee for resale.,5
3201122,funded,Food,Food,Personal,Food Market,200,200,5,1,to purchase coffee and beans for trade.,7
3201119,funded,Agriculture,Agriculture,Agriculture,Agriculture,700,700,28,1,to buy a piece of land with coffee plantation.,9
3201121,funded,Agriculture,Agriculture,Agriculture,Agriculture,1375,1375,66,1,to buy land for rearing cattle and goats.,8
3201114,funded,Agriculture,Agriculture,Agriculture,Land Rental,825,825,22,1,to hire land for growing maize.,6
3201116,funded,Agriculture,Agriculture,Agriculture,Agriculture,975,975,28,1,to purchase additional land to expand his coffee plantation.,9
3201112,funded,Housing,Housing,Personal,Personal Housing Expenses,275,275,1,1,to purchase cement for the construction of his house.,9
3201110,funded,Agriculture,Agriculture,Agriculture,Farming,975,975,32,1,to purchase fertilizers for her plantation.,6
3201099,funded,Agriculture,Agriculture,Agriculture,Farming,1100,1100,46,1,to purchase farm inputs such as fertilizers for his coffee plantation.,11
3201103,funded,Agriculture,Agriculture,Agriculture,Farming,1500,1500,85,1,to purchase crop pestcides for crops.,6
3201095,funded,Personal Use,Other,Personal,Personal Expenses,1375,1375,58,1,to purchase materials to renovate her newly constructed house.,9
3201107,funded,Food,Food,Personal,Grocery Store,75,75,3,1,to buy more stock for her business.,7
3201084,funded,Food,Food,Personal,Food Production/Sales,1375,1375,92,1,to buy beans and maize for his produce business.,9
3201085,funded,Services,Services,Business,Beauty Salon,825,825,20,1,to purchase artificial hair and hair products for her salon.,10
3201088,funded,Agriculture,Agriculture,Agriculture,Cattle,1650,1650,72,1,to buy bullocks for a fattening project.,7
3201081,funded,Agriculture,Agriculture,Agriculture,Agriculture,550,550,17,1,to buy another piece of land in order to expand her banana plantation.,13
3201060,funded,Agriculture,Agriculture,Agriculture,Farming,475,475,4,1,to buy manure for her banana plantation.,7
3201093,funded,Retail,Retail,Business,Retail,100,100,3,1,to purchase more cereal stock.,5
3201083,funded,Transportation,Other,Personal,Motorcycle Transport,1025,1025,42,1,to buy another motorcycle.,4
3201078,funded,Agriculture,Agriculture,Agriculture,Cattle,1375,1375,72,1,to buy bullocks for fattening.,5
3201063,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1375,1375,56,1,to buy manure for the coffee and banana plantation.,9
3201047,funded,Services,Services,Business,Beauty Salon,275,275,11,1,to buy braids and shampoo for her hair salon.,9
3201035,funded,Retail,Retail,Business,Retail,550,550,12,1,"to purchase more rice, sugar, flour, and soft drinks for sale.",11
3201026,funded,Retail,Retail,Business,Cosmetics Sales,825,825,18,1,to buy more cosmetics and add to the business.,9
3201015,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,275,275,9,1,to buy mulches for coffee improvement.,6
3201030,funded,Retail,Retail,Business,Retail,1375,1375,45,1,"to purchase more stock, such as sugar, posho, tealeas, and sweets, for his retail business.",15
3201025,funded,Food,Food,Personal,Grocery Store,275,275,4,1,"buy more sugar, soap and rice for selling.",8
3201022,funded,Services,Services,Business,Beauty Salon,975,975,20,1,"to purchase weaves, braids, and cosmetics.",6
3201023,funded,Services,Services,Business,Beauty Salon,225,225,6,1,to buy more weaves and braids for selling.,8
3201019,funded,Retail,Retail,Business,Cloth & Dressmaking Supplies,275,275,10,1,to purchase African fabric for resale.,6
3199439,funded,Clothing,Clothing,Personal,Clothing Sales,275,275,11,1,"to buy dresses, skirts and blouses for her boutique business.",10
3201009,funded,Agriculture,Agriculture,Agriculture,Agriculture,1100,1100,49,1,to purchase another piece of land for agriculture.,8
3201007,funded,Agriculture,Agriculture,Agriculture,Land Rental,275,275,9,1,tO HIRE LAND TO GROW MAIZE.,6
3201000,funded,Retail,Retail,Business,Shoe Sales,1375,1375,58,1,tO PURCHASE MORE SHOES FOR THE BUSINESS.,7
3201001,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,825,825,12,1,"TO PURCHASE SUPER GRO, NEUTRO, PLANTS, AND PESTICIDES.",8
3201003,funded,Retail,Retail,Business,Retail,550,550,13,1,"tO PURCHASE SUGAR, SOAP, STATIONARY AND SOFT DRINKS FOR HER RETAIL SHOP.",12
3200998,funded,Agriculture,Agriculture,Agriculture,Farming,1100,1100,29,5,to buy manure to improve her banana plantation.,8
3200999,funded,Agriculture,Agriculture,Agriculture,Farming,1100,1100,26,1,tO PURCHASE MANURE AND MULCHES FOR COFFEE AND BANANA PLANTATIONS.,10
3200995,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,1100,1100,27,1,tO PURCHASE MANURE TO APPLY IN COFFEE PLANTATION.,8
3200984,funded,Retail,Retail,Business,Shoe Sales,175,175,6,1,to purchase more secondhand shoes for resale.,7
3200987,funded,Agriculture,Agriculture,Agriculture,Agriculture,550,550,14,1,to buy a piece of land with a banana plantation.,10
3200945,funded,Retail,Retail,Business,Retail,350,350,13,1,to buy more crates of beer and spirits.,8
3200942,funded,Agriculture,Agriculture,Agriculture,Farming,1100,1100,60,1,to purchase fertilizers for his coffee plantation.,7
3200938,funded,Retail,Retail,Business,Electronics Sales,1925,1925,78,1,"to purchase phones, phone covers, and chargers for his electronic shop.",11
3200940,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,550,550,12,1,to buy manure for her banana planation.,7
3200937,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,825,825,34,1,to buy mulches to add in his coffee plantation.,9
